corp_id,corp_name,school_id,school_name,ilearn_rate
-999,Independent Non-Public Schools,A875,Clinton Christian School,40.00%
-999,Independent Non-Public Schools,A990,Elkhart Christian Academy,50.00%
-999,Independent Non-Public Schools,B009,The Crossing Educational Center,
-999,Independent Non-Public Schools,B015,Bethany Christian School,69.00%
-999,Independent Non-Public Schools,B045,Christian Academy of Indiana,31.50%
-999,Independent Non-Public Schools,B085,Covington Christian School,***
-999,Independent Non-Public Schools,B129,Life Christian STEAM Academy,
-999,Independent Non-Public Schools,B136,The King's Academy,5.90%
-999,Independent Non-Public Schools,B145,Lakeview Christian School Inc,37.50%
-999,Independent Non-Public Schools,B160,Eman Schools,68.30%
-999,Independent Non-Public Schools,B161,Fishers Christian Academy,***
-999,Independent Non-Public Schools,B167,Paddock View Residential Center,***
-999,Independent Non-Public Schools,B195,Cicero Adventist School,***
-999,Independent Non-Public Schools,B205,Union Bible College & Academy,***
-999,Independent Non-Public Schools,B233,Transitions Academy,***
-999,Independent Non-Public Schools,B248,Legacy Christian School,42.30%
-999,Independent Non-Public Schools,B251,Indy West Christian School,
-999,Independent Non-Public Schools,B290,Bethesda Christian School,53.50%
-999,Independent Non-Public Schools,B295,Kingsway Christian School,40.80%
-999,Independent Non-Public Schools,B299,Legacy Learning Center,27.80%
-999,Independent Non-Public Schools,B302,Universal School of Plainfield,***
-999,Independent Non-Public Schools,B455,Sandy Creek Christian Academy ,41.70%
-999,Independent Non-Public Schools,B470,DeMotte Christian School,37.50%
-999,Independent Non-Public Schools,B483,Jay County Christian Academy,8.30%
-999,Independent Non-Public Schools,B493,Christian Academy of Madison,***
-999,Independent Non-Public Schools,B549,Greenwood Christian School,
-999,Independent Non-Public Schools,B557,Pierceton Woods Academy,***
-999,Independent Non-Public Schools,B595,Lakeland Christian Academy,82.60%
-999,Independent Non-Public Schools,B771,Crown Point Christian School,24.70%
-999,Independent Non-Public Schools,B773,Northwest Adventist Christian Sch,
-999,Independent Non-Public Schools,B806,Ambassador Christian Academy,7.40%
-999,Independent Non-Public Schools,B815,Calumet Christian School,29.40%
-999,Independent Non-Public Schools,B821,Indiana Horizon Academy,45.50%
-999,Independent Non-Public Schools,B951,Morning Star Academy,***
-999,Independent Non-Public Schools,C020,Highland Christian School,51.00%
-999,Independent Non-Public Schools,C112,Door Prairie Adventist School,
-999,Independent Non-Public Schools,C130,Saint Paul Lutheran School,***
-999,Independent Non-Public Schools,C175,Indiana Christian Academy,30.80%
-999,Independent Non-Public Schools,C215,Cross Street Christian School,***
-999,Independent Non-Public Schools,C225,Liberty Christian School,
-999,Independent Non-Public Schools,C226,Liberty Christian Elementary,32.10%
-999,Independent Non-Public Schools,C250,Anderson Christian School,***
-999,Independent Non-Public Schools,C271,Curtis Wilson Primary School,***
-999,Independent Non-Public Schools,C275,Heritage Christian School,79.80%
-999,Independent Non-Public Schools,C281,Cornerstone Baptist Academy,***
-999,Independent Non-Public Schools,C282,Horizon Christian School,56.50%
-999,Independent Non-Public Schools,C325,Suburban Christian School,31.30%
-999,Independent Non-Public Schools,C349,Southport Presbyterian Chrst Sch,
-999,Independent Non-Public Schools,C375,Traders Point Christian Schools,57.90%
-999,Independent Non-Public Schools,C396,Burge Terrace Christian School,***
-999,Independent Non-Public Schools,C455,Indianapolis Junior Academy,***
-999,Independent Non-Public Schools,C475,Hasten Hebrew Acad of Indianapolis,***
-999,Independent Non-Public Schools,C495,Colonial Christian School,60.00%
-999,Independent Non-Public Schools,C513,Islamic Academy of Indianapolis,***
-999,Independent Non-Public Schools,C514,Crosspointe Christian Academy,5.60%
-999,Independent Non-Public Schools,C519,Chapel Hill Christian School,
-999,Independent Non-Public Schools,C561,Trinity Christian School,***
-999,Independent Non-Public Schools,C563,Shepherd Community Academy ,
-999,Independent Non-Public Schools,C575,Central Christian Academy,5.00%
-999,Independent Non-Public Schools,C580,Calvary Christian School,36.80%
-999,Independent Non-Public Schools,C589,The Independence Academy,***
-999,Independent Non-Public Schools,C628,MTI School of Knowledge,12.10%
-999,Independent Non-Public Schools,C679,Indianapolis Southside Christian ,***
-999,Independent Non-Public Schools,C690,Capitol City SDA Church School,***
-999,Independent Non-Public Schools,C699,TP Schools,47.40%
-999,Independent Non-Public Schools,C791,School for Community Learning,***
-999,Independent Non-Public Schools,C905,Adventist Christian Elementary,
-999,Independent Non-Public Schools,C910,Covenant Christian School,7.70%
-999,Independent Non-Public Schools,C927,Lighthouse Christian Academy,31.60%
-999,Independent Non-Public Schools,C933,Clear Creek Christian School,86.70%
-999,Independent Non-Public Schools,C940,Tabernacle Christian School,50.00%
-999,Independent Non-Public Schools,C965,Mooresville Christian Academy,29.60%
-999,Independent Non-Public Schools,C966,Greenwood Christian Academy,49.30%
-999,Independent Non-Public Schools,D056,Shults-Lewis Child & Family Srvs,
-999,Independent Non-Public Schools,D063,Emmanuel Baptist Academy,***
-999,Independent Non-Public Schools,D073,Victory Christian Academy,25.00%
-999,Independent Non-Public Schools,D080,Portage Christian School,7.70%
-999,Independent Non-Public Schools,D158,North Liberty Christian School,***
-999,Independent Non-Public Schools,D189,Covenant Christian School,36.40%
-999,Independent Non-Public Schools,D195,South Bend Hebrew Day School,57.90%
-999,Independent Non-Public Schools,D217,Trinity School At Greenlawn,70.30%
-999,Independent Non-Public Schools,D249,New Vision Christian Academy,***
-999,Independent Non-Public Schools,D300,South Bend Jr Academy School,***
-999,Independent Non-Public Schools,D305,Community Baptist Christian School,29.40%
-999,Independent Non-Public Schools,D310,Granger Christian School,52.40%
-999,Independent Non-Public Schools,D315,"Michiana Christian Academy, Inc.",***
-999,Independent Non-Public Schools,D329,Grace Christian Academy Inc,***
-999,Independent Non-Public Schools,D440,Lafayette Christian School,50.00%
-999,Independent Non-Public Schools,D451,T. C. Harris School,***
-999,Independent Non-Public Schools,D452,Faith Christian School,29.20%
-999,Independent Non-Public Schools,D485,Evansville Christian School,
-999,Independent Non-Public Schools,D489,Evansville Christian Sch Newburgh,62.10%
-999,Independent Non-Public Schools,D525,Evansville Day School,45.00%
-999,Independent Non-Public Schools,D725,Holy Cross School,***
-999,Independent Non-Public Schools,D845,Richmond Adventist Elementary School,***
-999,Independent Non-Public Schools,D862,Community Christian School,55.60%
-999,Independent Non-Public Schools,D875,Kingdom Academy of Bluffton Inc,***
-999,Independent Non-Public Schools,D907,T.R.O.Y. Center,***
-999,Independent Non-Public Schools,D912,Al Haqq Foundation Academy ,***
-999,Independent Non-Public Schools,D913,Israel School of Excellence ,***
-999,Independent Non-Public Schools,D914,International Leadership Schools,3.80%
-999,Independent Non-Public Schools,D918,Alyssum Montessori School,***
